chimera_id	seq1_id	seq1_file	seq2_id	seq2_file	breakpoints	reversed	ratio	length
chimera_m19478/1044/CCS|F_and_m300989/338/CCS|F_at_215_reversed_no_1	m19478/1044/CCS|F	Xenasmatella.full_and_partial.fasta	m300989/338/CCS|F	Camarophyllopsis.full_and_partial.fasta	215	no	0.04118051506300066	338
chimera_m325523/835/CCS|F_and_m19225/551/CCS|F_at_93_reversed_no_2	m325523/835/CCS|F	Xenasmatella.full_and_partial.fasta	m19225/551/CCS|F	Olpidium.full_and_partial.fasta	93	no	0.03604504641249477	334
chimera_m224795/1101/CCS|F_and_m66946/283/CCS|F_at_55_reversed_no_3	m224795/1101/CCS|F	Xenasmatella.full_and_partial.fasta	m66946/283/CCS|F	Rhizidium.full_and_partial.fasta	55	no	0.04158059571219799	283
chimera_m230844/1164/CCS|F_and_m110847/271/CCS|F_at_212_reversed_no_4	m230844/1164/CCS|F	Xenasmatella.full_and_partial.fasta	m110847/271/CCS|F	Phaeoclavulina.full_and_partial.fasta	212	no	0.08123767657206821	271
chimera_m195054/1291/CCS|F_and_m182497/709/CCS|F_at_238_reversed_no_0	m195054/1291/CCS|F	Pseudoplectania.full_and_partial.fasta	m182497/709/CCS|F	Naganishia_vaughanmartiniae_1.full_and_partial.fasta	238	no	0.05028986765568541	363
chimera_m70714/1142/CCS|F_and_m264985/772/CCS|T_at_172_reversed_no_1	m70714/1142/CCS|F	Pseudoplectania.full_and_partial.fasta	m264985/772/CCS|T	Devriesia.full_and_partial.fasta	172	no	0.08318643224016822	395
chimera_m98775/1314/CCS|F_and_m118514/1043/CCS|F_at_161_reversed_no_2	m98775/1314/CCS|F	Pseudoplectania.full_and_partial.fasta	m118514/1043/CCS|F	Devriesia.full_and_partial.fasta	161	no	0.046023951341956	363
chimera_m126258/1205/CCS|F_and_m413093/439/CCS|F_at_70_reversed_no_3	m126258/1205/CCS|F	Pseudoplectania.full_and_partial.fasta	m413093/439/CCS|F	Arthrinium.full_and_partial.fasta	70	no	0.057346965364995804	401
chimera_m187792/901/CCS|F_and_m268011/373/CCS|F_at_104_reversed_no_0	m187792/901/CCS|F	Hypholoma_capnoides_1.full_and_partial.fasta	m268011/373/CCS|F	Dendrochytridium.full_and_partial.fasta	104	no	0.01817745626862355	373
chimera_m223713/1495/CCS|F_and_m19037/557/CCS|F_at_300_reversed_no_1	m223713/1495/CCS|F	Hypholoma_capnoides_1.full_and_partial.fasta	m19037/557/CCS|F	Cystfiloba.full_and_partial.fasta	300	no	0.0916435371849632	397
chimera_m272878/1490/CCS|F_and_m141103/939/CCS|F_at_317_reversed_no_2	m272878/1490/CCS|F	Hypholoma_capnoides_1.full_and_partial.fasta	m141103/939/CCS|F	Albatrellus.full_and_partial.fasta	317	no	0.012377256932939812	394
chimera_m254176/924/CCS|F_and_m24190/577/CCS|F_at_193_reversed_no_3	m254176/924/CCS|F	Hypholoma_capnoides_1.full_and_partial.fasta	m24190/577/CCS|F	Meira.full_and_partial.fasta	193	no	0.07657181133809937	384
chimera_m215691/1386/CCS|F_and_m70102/479/CCS|F_at_106_reversed_no_4	m215691/1386/CCS|F	Hypholoma_capnoides_1.full_and_partial.fasta	m70102/479/CCS|F	Amphinema.full_and_partial.fasta	106	no	0.062239554243080954	404
chimera_m271236/1917/CCS|F_and_m86678/406/CCS|F_at_223_reversed_no_0	m271236/1917/CCS|F	Anthracocystis.full_and_partial.fasta	m86678/406/CCS|F	Camarophyllopsis.full_and_partial.fasta	223	no	0.030672911551507323	406
chimera_m239644/626/CCS|F_and_m266614/780/CCS|F_at_112_reversed_no_1	m239644/626/CCS|F	Anthracocystis.full_and_partial.fasta	m266614/780/CCS|F	Cystfiloba.full_and_partial.fasta	112	no	0.05162758508833111	399
chimera_m191469/967/CCS|F_and_m160075/549/CCS|F_at_238_reversed_no_2	m191469/967/CCS|F	Anthracocystis.full_and_partial.fasta	m160075/549/CCS|F	Trechispora_byssinella_1.full_and_partial.fasta	238	no	0.09487725543883521	428
chimera_m280728/959/CCS|F_and_m83270/498/CCS|F_at_334_reversed_no_3	m280728/959/CCS|F	Anthracocystis.full_and_partial.fasta	m83270/498/CCS|F	Harzia.full_and_partial.fasta	334	no	0.08440893397557066	422
chimera_m65926/1408/CCS|F_and_m326317/561/CCS|F_at_264_reversed_no_4	m65926/1408/CCS|F	Anthracocystis.full_and_partial.fasta	m326317/561/CCS|F	Venturia.full_and_partial.fasta	264	no	0.004254512907487587	363
chimera_m266775/937/CCS|F_and_m123009/1384/CCS|F_at_115_reversed_no_5	m266775/937/CCS|F	Anthracocystis.full_and_partial.fasta	m123009/1384/CCS|F	Amauroascus.full_and_partial.fasta	115	no	0.09228633883685154	409
chimera_m240333/583/CCS|F_and_m154777/324/CCS|F_at_135_reversed_no_6	m240333/583/CCS|F	Anthracocystis.full_and_partial.fasta	m154777/324/CCS|F	Exophiala_cancerae_1.full_and_partial.fasta	135	no	0.037542576520533895	324
chimera_m285552/1149/CCS|F_and_m426606/430/CCS|F_at_52_reversed_no_7	m285552/1149/CCS|F	Anthracocystis.full_and_partial.fasta	m426606/430/CCS|F	Orbilia.full_and_partial.fasta	52	no	0.042760672490799255	430
chimera_m169594/1475/CCS|F_and_m40261/485/CCS|F_at_92_reversed_yes_0	m169594/1475/CCS|F	Phaeoclavulina.full_and_partial.fasta	m40261/485/CCS|F	Microbotryum.full_and_partial.fasta	92	yes	0.0660890159024706	382
chimera_m183747/1300/CCS|F_and_m115499/370/CCS|F_at_187_reversed_no_1	m183747/1300/CCS|F	Phaeoclavulina.full_and_partial.fasta	m115499/370/CCS|F	Exophiala_moniliae_1.full_and_partial.fasta	187	no	0.07463293006256512	370
chimera_m157137/891/CCS|F_and_m305972/288/CCS|F_at_143_reversed_no_2	m157137/891/CCS|F	Phaeoclavulina.full_and_partial.fasta	m305972/288/CCS|F	Russula.full_and_partial.fasta	143	no	0.07293656768295863	288
chimera_m136672/1066/CCS|F_and_m63710/666/CCS|F_at_299_reversed_no_3	m136672/1066/CCS|F	Phaeoclavulina.full_and_partial.fasta	m63710/666/CCS|F	Naganishia_vaughanmartiniae_1.full_and_partial.fasta	299	no	0.011775012573125826	372
chimera_m87141/1087/CCS|F_and_m71914/315/CCS|F_at_118_reversed_yes_0	m87141/1087/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	m71914/315/CCS|F	Ganoderma.full_and_partial.fasta	118	yes	0.0616520474398656	315
chimera_m95783/1617/CCS|F_and_m128900/305/CCS|F_at_127_reversed_no_1	m95783/1617/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	m128900/305/CCS|F	Byssoporia.full_and_partial.fasta	127	no	0.020610724174575448	305
chimera_m60511/955/CCS|F_and_m449304/314/CCS|F_at_202_reversed_no_2	m60511/955/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	m449304/314/CCS|F	Orbilia.full_and_partial.fasta	202	no	0.08268478282034317	314
chimera_m66826/1620/CCS|F_and_m11768/283/CCS|F_at_163_reversed_no_3	m66826/1620/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	m11768/283/CCS|F	Chrysomyxa_pyrolata_1.full_and_partial.fasta	163	no	0.03367510062969266	283
chimera_m290441/1202/CCS|F_and_m254519/265/CCS|F_at_91_reversed_no_4	m290441/1202/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	m254519/265/CCS|F	Chalciporus.full_and_partial.fasta	91	no	0.06981448348886538	265
chimera_m128929/1029/CCS|F_and_m278008/439/CCS|F_at_78_reversed_no_0	m128929/1029/CCS|F	Mucor.full_and_partial.fasta	m278008/439/CCS|F	Candida.full_and_partial.fasta	78	no	0.04480538443727569	398
chimera_m89729/1116/CCS|F_and_m202590/376/CCS|F_at_142_reversed_no_1	m89729/1116/CCS|F	Mucor.full_and_partial.fasta	m202590/376/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	142	no	0.05816541616387305	376
chimera_m145842/1446/CCS|F_and_m95524/1628/CCS|F_at_151_reversed_no_2	m145842/1446/CCS|F	Mucor.full_and_partial.fasta	m95524/1628/CCS|F	Cystofilobasidium_lari-marini_1.full_and_partial.fasta	151	no	0.08476500209161177	395
chimera_m47303/1204/CCS|F_and_m155104/366/CCS|F_at_75_reversed_no_3	m47303/1204/CCS|F	Mucor.full_and_partial.fasta	m155104/366/CCS|F	Exophiala_moniliae_1.full_and_partial.fasta	75	no	0.070610228015326	366
chimera_m355513/1495/CCS|F_and_m208728/791/CCS|F_at_249_reversed_no_0	m355513/1495/CCS|F	Absidia.full_and_partial.fasta	m208728/791/CCS|F	Pseudoplectania_nigrella_1.full_and_partial.fasta	249	no	0.03413380765678402	384
chimera_m94214/1737/CCS|F_and_m23237/519/CCS|F_at_148_reversed_no_1	m94214/1737/CCS|F	Absidia.full_and_partial.fasta	m23237/519/CCS|F	Solicoccozyma.full_and_partial.fasta	148	no	0.06882300103101817	383
chimera_m45610/1174/CCS|F_and_m100652/977/CCS|F_at_227_reversed_no_2	m45610/1174/CCS|F	Absidia.full_and_partial.fasta	m100652/977/CCS|F	Candida.full_and_partial.fasta	227	no	0.016468836378004878	357
chimera_m275454/1275/CCS|F_and_m1779/373/CCS|F_at_107_reversed_no_3	m275454/1275/CCS|F	Absidia.full_and_partial.fasta	m1779/373/CCS|F	Hypholoma.full_and_partial.fasta	107	no	0.0262555082278106	373
chimera_m58779/1184/CCS|F_and_m350744/342/CCS|F_at_167_reversed_no_0	m58779/1184/CCS|F	Leucothecium.full_and_partial.fasta	m350744/342/CCS|F	Rhizopogon.full_and_partial.fasta	167	no	0.015756233824526122	342
chimera_m31710/1348/CCS|F_and_m193040/344/CCS|F_at_126_reversed_no_1	m31710/1348/CCS|F	Leucothecium.full_and_partial.fasta	m193040/344/CCS|F	Mucor_silvaticus_1.full_and_partial.fasta	126	no	0.026717740339195106	344
chimera_m222459/818/CCS|F_and_m53449/321/CCS|F_at_83_reversed_yes_0	m222459/818/CCS|F	Exophiala_xenobiotica_1.full_and_partial.fasta	m53449/321/CCS|F	Amphinema.full_and_partial.fasta	83	yes	0.0906400892822498	321
chimera_m257571/1154/CCS|F_and_m77292/343/CCS|F_at_114_reversed_no_1	m257571/1154/CCS|F	Exophiala_xenobiotica_1.full_and_partial.fasta	m77292/343/CCS|F	Symmetrospora_symmetrica_1.full_and_partial.fasta	114	no	0.06106531956702033	343
chimera_m112424/1417/CCS|F_and_m199651/417/CCS|F_at_61_reversed_no_2	m112424/1417/CCS|F	Exophiala_xenobiotica_1.full_and_partial.fasta	m199651/417/CCS|F	Olpidium.full_and_partial.fasta	61	no	0.009955254885276446	316
chimera_m97994/1839/CCS|F_and_m268303/327/CCS|F_at_61_reversed_no_3	m97994/1839/CCS|F	Exophiala_xenobiotica_1.full_and_partial.fasta	m268303/327/CCS|F	Suillus_luteus_1.full_and_partial.fasta	61	no	0.047475740691669495	327
chimera_m215839/1481/CCS|F_and_m110847/271/CCS|F_at_110_reversed_no_4	m215839/1481/CCS|F	Exophiala_xenobiotica_1.full_and_partial.fasta	m110847/271/CCS|F	Phaeoclavulina.full_and_partial.fasta	110	no	0.04949352193698255	271
chimera_m134732/1339/CCS|F_and_m80367/341/CCS|F_at_224_reversed_no_5	m134732/1339/CCS|F	Exophiala_xenobiotica_1.full_and_partial.fasta	m80367/341/CCS|F	Hypholoma_capnoides_1.full_and_partial.fasta	224	no	0.04568212167122424	341
chimera_m49319/1260/CCS|F_and_m202027/666/CCS|F_at_120_reversed_no_0	m49319/1260/CCS|F	Exophiala_pisciphila_1.full_and_partial.fasta	m202027/666/CCS|F	Arcticomyces.full_and_partial.fasta	120	no	0.03771796673915613	350
chimera_m267599/768/CCS|F_and_m293820/351/CCS|F_at_94_reversed_no_1	m267599/768/CCS|F	Exophiala_pisciphila_1.full_and_partial.fasta	m293820/351/CCS|F	Microbotryum.full_and_partial.fasta	94	no	0.09123857831351186	351
chimera_m189222/1133/CCS|F_and_m4834/360/CCS|F_at_263_reversed_no_2	m189222/1133/CCS|F	Exophiala_pisciphila_1.full_and_partial.fasta	m4834/360/CCS|F	Hyphodontia.full_and_partial.fasta	263	no	0.053632553009260654	360
chimera_m52386/1490/CCS|F_and_m124195/334/CCS|F_at_175_reversed_no_3	m52386/1490/CCS|F	Exophiala_pisciphila_1.full_and_partial.fasta	m124195/334/CCS|F	Taphrina.full_and_partial.fasta	175	no	0.02130542151203757	334
chimera_m83194/918/CCS|F_and_m95975/286/CCS|F_at_108_reversed_no_0	m83194/918/CCS|F	Vuilleminia.full_and_partial.fasta	m95975/286/CCS|F	Thelephora.full_and_partial.fasta	108	no	0.03794399836581077	286
chimera_m46382/750/CCS|F_and_m8941/312/CCS|F_at_163_reversed_no_1	m46382/750/CCS|F	Vuilleminia.full_and_partial.fasta	m8941/312/CCS|F	Absidia.full_and_partial.fasta	163	no	0.09282716840010798	312
chimera_m70246/1426/CCS|F_and_m95975/286/CCS|F_at_200_reversed_no_2	m70246/1426/CCS|F	Vuilleminia.full_and_partial.fasta	m95975/286/CCS|F	Thelephora.full_and_partial.fasta	200	no	0.021038607068419354	286
chimera_m302578/2065/CCS|F_and_m108417/1825/CCS|F_at_69_reversed_yes_0	m302578/2065/CCS|F	Globomyces.full_and_partial.fasta	m108417/1825/CCS|F	Peniophora_quercina_1.full_and_partial.fasta	69	yes	0.022965715778409654	451
chimera_m252643/956/CCS|F_and_m345398/1518/CCS|T_at_208_reversed_no_1	m252643/956/CCS|F	Globomyces.full_and_partial.fasta	m345398/1518/CCS|T	Cenococcum.full_and_partial.fasta	208	no	0.024434016606027203	426
chimera_m339306/624/CCS|F_and_m234912/779/CCS|F_at_284_reversed_no_2	m339306/624/CCS|F	Globomyces.full_and_partial.fasta	m234912/779/CCS|F	Venturia.full_and_partial.fasta	284	no	0.05370364468581475	361
chimera_m190552/1224/CCS|F_and_m122158/586/CCS|F_at_386_reversed_no_3	m190552/1224/CCS|F	Globomyces.full_and_partial.fasta	m122158/586/CCS|F	Umbelopsis_isabellina_1.full_and_partial.fasta	386	no	0.02525191512239948	445
chimera_m32560/1797/CCS|F_and_m287616/1524/CCS|F_at_220_reversed_no_4	m32560/1797/CCS|F	Globomyces.full_and_partial.fasta	m287616/1524/CCS|F	Xenasmatella.full_and_partial.fasta	220	no	0.023489804212709423	439
chimera_m52131/726/CCS|F_and_m284232/313/CCS|F_at_187_reversed_no_0	m52131/726/CCS|F	Peniophora_quercina_1.full_and_partial.fasta	m284232/313/CCS|F	Peniophora_nuda_1.full_and_partial.fasta	187	no	0.0270017070163934	313
chimera_m86824/1092/CCS|F_and_m128910/831/CCS|T_at_113_reversed_no_1	m86824/1092/CCS|F	Peniophora_quercina_1.full_and_partial.fasta	m128910/831/CCS|T	Lecidea.full_and_partial.fasta	113	no	0.08083297933462236	365
chimera_m68220/1527/CCS|F_and_m73960/361/CCS|F_at_201_reversed_no_2	m68220/1527/CCS|F	Peniophora_quercina_1.full_and_partial.fasta	m73960/361/CCS|F	Orbilia.full_and_partial.fasta	201	no	0.07586213774369809	361
chimera_m225472/1458/CCS|F_and_m354726/331/CCS|F_at_132_reversed_no_3	m225472/1458/CCS|F	Peniophora_quercina_1.full_and_partial.fasta	m354726/331/CCS|F	Rhizophydium.full_and_partial.fasta	132	no	0.06183381477622221	331
chimera_m109424/631/CCS|F_and_m159520/308/CCS|F_at_117_reversed_no_0	m109424/631/CCS|F	Exophiala_cancerae_1.full_and_partial.fasta	m159520/308/CCS|F	Phlebia.full_and_partial.fasta	117	no	0.04754660151150183	308
chimera_m275842/1488/CCS|F_and_m10142/329/CCS|F_at_234_reversed_no_1	m275842/1488/CCS|F	Exophiala_cancerae_1.full_and_partial.fasta	m10142/329/CCS|F	Plicaturopsis.full_and_partial.fasta	234	no	0.09826794883144148	329
chimera_m13490/1293/CCS|F_and_m43692/357/CCS|F_at_241_reversed_no_2	m13490/1293/CCS|F	Exophiala_cancerae_1.full_and_partial.fasta	m43692/357/CCS|F	Rhizoclosmatium.full_and_partial.fasta	241	no	0.038115001861089313	357
chimera_m7077/664/CCS|F_and_m58364/317/CCS|F_at_164_reversed_no_3	m7077/664/CCS|F	Exophiala_cancerae_1.full_and_partial.fasta	m58364/317/CCS|F	Hypholoma.full_and_partial.fasta	164	no	0.06791041834997177	317
chimera_m211482/1269/CCS|F_and_m102070/339/CCS|F_at_236_reversed_no_4	m211482/1269/CCS|F	Exophiala_cancerae_1.full_and_partial.fasta	m102070/339/CCS|F	Resinicium.full_and_partial.fasta	236	no	0.07438251807469196	339
chimera_m585/951/CCS|F_and_m258304/685/CCS|F_at_301_reversed_no_5	m585/951/CCS|F	Exophiala_cancerae_1.full_and_partial.fasta	m258304/685/CCS|F	Cystofilobasidium_lari-marini_1.full_and_partial.fasta	301	no	0.05238764792057359	352
chimera_m163883/1223/CCS|F_and_m171975/930/CCS|F_at_463_reversed_yes_0	m163883/1223/CCS|F	Leccinum_piceinum_1.full_and_partial.fasta	m171975/930/CCS|F	Cystofilobasidium_lari-marini_1.full_and_partial.fasta	463	yes	0.06546794201172856	522
chimera_m76409/1838/CCS|F_and_m128555/1687/CCS|F_at_277_reversed_no_1	m76409/1838/CCS|F	Leccinum_piceinum_1.full_and_partial.fasta	m128555/1687/CCS|F	Microbotryum.full_and_partial.fasta	277	no	0.01876693590570598	443
chimera_m237102/660/CCS|F_and_m26433/465/CCS|F_at_166_reversed_no_2	m237102/660/CCS|F	Leccinum_piceinum_1.full_and_partial.fasta	m26433/465/CCS|F	Mrakia.full_and_partial.fasta	166	no	0.03850612090634511	407
chimera_m8232/1110/CCS|F_and_m218899/1695/CCS|F_at_389_reversed_no_3	m8232/1110/CCS|F	Leccinum_piceinum_1.full_and_partial.fasta	m218899/1695/CCS|F	Hypochniciellum.full_and_partial.fasta	389	no	0.04921634338752379	585
chimera_m99707/1541/CCS|F_and_m172601/835/CCS|F_at_208_reversed_no_4	m99707/1541/CCS|F	Leccinum_piceinum_1.full_and_partial.fasta	m172601/835/CCS|F	Bensingtonia.full_and_partial.fasta	208	no	0.07025330901424001	543
chimera_m109867/1026/CCS|F_and_m449299/371/CCS|F_at_92_reversed_yes_0	m109867/1026/CCS|F	Alnicola.full_and_partial.fasta	m449299/371/CCS|F	Cladophialophora.full_and_partial.fasta	92	yes	0.011136601972188104	371
chimera_m30701/1078/CCS|F_and_m96919/1039/CCS|F_at_193_reversed_no_1	m30701/1078/CCS|F	Alnicola.full_and_partial.fasta	m96919/1039/CCS|F	Trech_stell.full_and_partial.fasta	193	no	0.06458864949494128	404
chimera_m165589/1331/CCS|F_and_m234208/547/CCS|F_at_74_reversed_no_2	m165589/1331/CCS|F	Alnicola.full_and_partial.fasta	m234208/547/CCS|F	Blyttiomyces.full_and_partial.fasta	74	no	0.09540687673738568	404
chimera_m345699/997/CCS|F_and_m91678/964/CCS|F_at_146_reversed_no_0	m345699/997/CCS|F	Malassezia.full_and_partial.fasta	m91678/964/CCS|F	Suillus_luteus_1.full_and_partial.fasta	146	no	0.026977389927020992	440
chimera_m416333/686/CCS|F_and_m275055/856/CCS|T_at_126_reversed_no_1	m416333/686/CCS|F	Malassezia.full_and_partial.fasta	m275055/856/CCS|T	Cenococcum.full_and_partial.fasta	126	no	0.012358941125315964	366
chimera_m262400/1116/CCS|F_and_m2492/411/CCS|F_at_344_reversed_no_2	m262400/1116/CCS|F	Malassezia.full_and_partial.fasta	m2492/411/CCS|F	Exophiala_moniliae_1.full_and_partial.fasta	344	no	0.06995361653614585	411
chimera_m201825/986/CCS|F_and_m66934/664/CCS|F_at_218_reversed_no_3	m201825/986/CCS|F	Malassezia.full_and_partial.fasta	m66934/664/CCS|F	Suillus_luteus_1.full_and_partial.fasta	218	no	0.020024724935509622	438
chimera_m177752/769/CCS|F_and_m111643/456/CCS|F_at_107_reversed_no_4	m177752/769/CCS|F	Malassezia.full_and_partial.fasta	m111643/456/CCS|F	Peniophora_nuda_1.full_and_partial.fasta	107	no	0.09009972492966307	411
chimera_m178601/1425/CCS|F_and_m21929/544/CCS|F_at_142_reversed_no_5	m178601/1425/CCS|F	Malassezia.full_and_partial.fasta	m21929/544/CCS|F	Paxillus.full_and_partial.fasta	142	no	0.04473542040735951	465
chimera_m56151/1473/CCS|F_and_m259066/559/CCS|F_at_275_reversed_no_6	m56151/1473/CCS|F	Malassezia.full_and_partial.fasta	m259066/559/CCS|F	Fayodia.full_and_partial.fasta	275	no	0.050723118943870465	459
chimera_m154363/1054/CCS|F_and_m92911/740/CCS|F_at_132_reversed_no_0	m154363/1054/CCS|F	Scolecobasidium.full_and_partial.fasta	m92911/740/CCS|F	Minutisphaera.full_and_partial.fasta	132	no	0.0774103409944274	383
chimera_m311301/1590/CCS|F_and_m342795/592/CCS|F_at_160_reversed_no_1	m311301/1590/CCS|F	Scolecobasidium.full_and_partial.fasta	m342795/592/CCS|F	Orbilia.full_and_partial.fasta	160	no	0.09115624593073232	403
chimera_m49039/1212/CCS|F_and_m131885/295/CCS|F_at_149_reversed_no_2	m49039/1212/CCS|F	Scolecobasidium.full_and_partial.fasta	m131885/295/CCS|F	Rhizopus.full_and_partial.fasta	149	no	0.07980486222383326	295
chimera_m106907/1122/CCS|F_and_m197356/918/CCS|F_at_204_reversed_no_0	m106907/1122/CCS|F	Ustilago_filiformis_1.full_and_partial.fasta	m197356/918/CCS|F	Hypochniciellum.full_and_partial.fasta	204	no	0.04611997807395283	447
chimera_m85502/1731/CCS|F_and_m1379/1080/CCS|F_at_259_reversed_no_1	m85502/1731/CCS|F	Ustilago_filiformis_1.full_and_partial.fasta	m1379/1080/CCS|F	Rhodosporidiobolus.full_and_partial.fasta	259	no	0.08928894414731478	365
chimera_m200656/1663/CCS|F_and_m75894/1666/CCS|F_at_291_reversed_no_2	m200656/1663/CCS|F	Ustilago_filiformis_1.full_and_partial.fasta	m75894/1666/CCS|F	Candida.full_and_partial.fasta	291	no	0.044573000145522346	448
chimera_m223088/1382/CCS|F_and_m55725/731/CCS|T_at_306_reversed_no_3	m223088/1382/CCS|F	Ustilago_filiformis_1.full_and_partial.fasta	m55725/731/CCS|T	Cenococcum.full_and_partial.fasta	306	no	0.07147059786331647	444
chimera_m115216/1151/CCS|F_and_m112498/426/CCS|F_at_230_reversed_no_4	m115216/1151/CCS|F	Ustilago_filiformis_1.full_and_partial.fasta	m112498/426/CCS|F	Dendrochytridium.full_and_partial.fasta	230	no	0.08599790720384301	426
