chimera_id	seq1_id	seq1_file	seq2_id	seq2_file	breakpoints	reversed	ratio	length
chimera_m133495/1786/CCS|F_and_m364812/416/CCS|F_at_176_reversed_no_2	m133495/1786/CCS|F	Cyphellophora.full_and_partial.fasta	m364812/416/CCS|F	Venturia.full_and_partial.fasta	176	no	0.07627500352503772	360
chimera_m165521/2146/CCS|F_and_m202079/356/CCS|F_at_151_reversed_no_3	m165521/2146/CCS|F	Cyphellophora.full_and_partial.fasta	m202079/356/CCS|F	Exophiala_sal.full_and_partial.fasta	151	no	0.010906997341018715	356
chimera_m9482/1692/CCS|F_and_m128187/273/CCS|F_at_160_reversed_yes_0	m9482/1692/CCS|F	Devriesia.full_and_partial.fasta	m128187/273/CCS|F	Paxillus.full_and_partial.fasta	160	yes	0.09134993470267971	273
chimera_m118995/1024/CCS|F_and_m272483/271/CCS|F_at_89_reversed_no_1	m118995/1024/CCS|F	Devriesia.full_and_partial.fasta	m272483/271/CCS|F	Hypholoma.full_and_partial.fasta	89	no	0.07520800808268528	271
chimera_m344677/1065/CCS|F_and_m223012/297/CCS|F_at_126_reversed_no_2	m344677/1065/CCS|F	Devriesia.full_and_partial.fasta	m223012/297/CCS|F	Xylodon.full_and_partial.fasta	126	no	0.08970204139935464	297
chimera_m361811/933/CCS|F_and_m155253/295/CCS|F_at_17_reversed_no_3	m361811/933/CCS|F	Devriesia.full_and_partial.fasta	m155253/295/CCS|F	Boletus_edulis_1.full_and_partial.fasta	17	no	0.09035516992730655	295
chimera_m302121/655/CCS|F_and_m110847/271/CCS|F_at_77_reversed_no_4	m302121/655/CCS|F	Devriesia.full_and_partial.fasta	m110847/271/CCS|F	Phaeoclavulina.full_and_partial.fasta	77	no	0.06828090280827437	271
chimera_m91648/1143/CCS|F_and_m195176/283/CCS|F_at_252_reversed_no_5	m91648/1143/CCS|F	Devriesia.full_and_partial.fasta	m195176/283/CCS|F	Gomphidius.full_and_partial.fasta	252	no	0.08734214140809739	283
chimera_m96022/1406/CCS|F_and_m100568/275/CCS|F_at_62_reversed_no_6	m96022/1406/CCS|F	Devriesia.full_and_partial.fasta	m100568/275/CCS|F	Gymnopus_junquilleus_1.full_and_partial.fasta	62	no	0.0616701101098132	275
chimera_m71912/988/CCS|F_and_m310045/356/CCS|F_at_147_reversed_yes_0	m71912/988/CCS|F	Solicoccozyma.full_and_partial.fasta	m310045/356/CCS|F	Globomyces.full_and_partial.fasta	147	yes	0.09043305468848906	356
chimera_m218894/684/CCS|F_and_m108942/568/CCS|F_at_279_reversed_no_1	m218894/684/CCS|F	Solicoccozyma.full_and_partial.fasta	m108942/568/CCS|F	Cystfiloba.full_and_partial.fasta	279	no	0.0038938604636336582	352
chimera_m79684/701/CCS|F_and_m97128/1242/CCS|F_at_187_reversed_no_2	m79684/701/CCS|F	Solicoccozyma.full_and_partial.fasta	m97128/1242/CCS|F	Olpidium.full_and_partial.fasta	187	no	0.03621711910221019	318
chimera_m30031/1276/CCS|F_and_m133036/357/CCS|F_at_155_reversed_no_3	m30031/1276/CCS|F	Solicoccozyma.full_and_partial.fasta	m133036/357/CCS|F	Hyphodontia.full_and_partial.fasta	155	no	0.07867615376530865	357
chimera_m55180/1802/CCS|F_and_m237382/1020/CCS|F_at_155_reversed_no_4	m55180/1802/CCS|F	Solicoccozyma.full_and_partial.fasta	m237382/1020/CCS|F	Venturia.full_and_partial.fasta	155	no	0.05884454567730738	362
chimera_m71210/1629/CCS|F_and_m179102/335/CCS|F_at_362_reversed_yes_0	m71210/1629/CCS|F	Pseudoplectania_nigrella_1.full_and_partial.fasta	m179102/335/CCS|F	Anthracocystis.full_and_partial.fasta	362	yes	0.07997212462372448	362
chimera_m294868/793/CCS|F_and_m16041/1359/CCS|F_at_77_reversed_no_1	m294868/793/CCS|F	Pseudoplectania_nigrella_1.full_and_partial.fasta	m16041/1359/CCS|F	Vuilleminia.full_and_partial.fasta	77	no	0.016260593349475827	367
chimera_m65/1507/CCS|F_and_m297731/324/CCS|F_at_31_reversed_no_0	m65/1507/CCS|F	Xenasmatella.full_and_partial.fasta	m297731/324/CCS|F	Rhodotorula_mucilaginosa_1.full_and_partial.fasta	31	no	0.04181361389101228	324
chimera_m337829/1634/CCS|F_and_m318843/339/CCS|F_at_103_reversed_no_1	m337829/1634/CCS|F	Xenasmatella.full_and_partial.fasta	m318843/339/CCS|F	Exophiala_sal.full_and_partial.fasta	103	no	0.06308864563533936	339
chimera_m37574/1415/CCS|F_and_m273745/650/CCS|F_at_273_reversed_no_2	m37574/1415/CCS|F	Xenasmatella.full_and_partial.fasta	m273745/650/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	273	no	0.013531621530274457	353
chimera_m282128/1633/CCS|F_and_m71914/315/CCS|F_at_134_reversed_no_3	m282128/1633/CCS|F	Xenasmatella.full_and_partial.fasta	m71914/315/CCS|F	Ganoderma.full_and_partial.fasta	134	no	0.043505621706337316	315
chimera_m299413/982/CCS|F_and_m170295/281/CCS|F_at_8_reversed_no_4	m299413/982/CCS|F	Xenasmatella.full_and_partial.fasta	m170295/281/CCS|F	Amanita.full_and_partial.fasta	8	no	0.050789951233301926	281
chimera_m265930/1542/CCS|F_and_m57734/325/CCS|F_at_167_reversed_no_5	m265930/1542/CCS|F	Xenasmatella.full_and_partial.fasta	m57734/325/CCS|F	Paxillus.full_and_partial.fasta	167	no	0.09856070506695305	325
chimera_m328356/1117/CCS|F_and_m244602/353/CCS|F_at_47_reversed_no_6	m328356/1117/CCS|F	Xenasmatella.full_and_partial.fasta	m244602/353/CCS|F	Circinella.full_and_partial.fasta	47	no	0.07199169010365422	353
chimera_m416614/677/CCS|F_and_m141069/353/CCS|F_at_215_reversed_no_7	m416614/677/CCS|F	Xenasmatella.full_and_partial.fasta	m141069/353/CCS|F	Exophiala.full_and_partial.fasta	215	no	0.049456353950745865	353
chimera_m437112/1552/CCS|F_and_m5297/305/CCS|F_at_349_reversed_no_8	m437112/1552/CCS|F	Xenasmatella.full_and_partial.fasta	m5297/305/CCS|F	Chalciporus.full_and_partial.fasta	349	no	0.050705605304852595	349
chimera_m160120/1022/CCS|F_and_m167331/720/CCS|F_at_94_reversed_yes_0	m160120/1022/CCS|F	Pseudoplectania.full_and_partial.fasta	m167331/720/CCS|F	Microbotryum.full_and_partial.fasta	94	yes	0.015362247082410144	373
chimera_m195054/1291/CCS|F_and_m2480/894/CCS|F_at_147_reversed_no_1	m195054/1291/CCS|F	Pseudoplectania.full_and_partial.fasta	m2480/894/CCS|F	Solicoccozyma.full_and_partial.fasta	147	no	0.017400788432643616	381
chimera_m80881/1922/CCS|F_and_m113586/392/CCS|F_at_18_reversed_no_2	m80881/1922/CCS|F	Pseudoplectania.full_and_partial.fasta	m113586/392/CCS|F	Olpidium.full_and_partial.fasta	18	no	0.05470572830004732	392
chimera_m253485/1221/CCS|F_and_m190908/396/CCS|F_at_97_reversed_yes_0	m253485/1221/CCS|F	Hypholoma_capnoides_1.full_and_partial.fasta	m190908/396/CCS|F	Pluteus.full_and_partial.fasta	97	yes	0.0996209088757676	396
chimera_m5818/1346/CCS|F_and_m48433/386/CCS|F_at_384_reversed_no_1	m5818/1346/CCS|F	Hypholoma_capnoides_1.full_and_partial.fasta	m48433/386/CCS|F	Synchytrium.full_and_partial.fasta	384	no	0.046128293653485274	386
chimera_m167454/1101/CCS|F_and_m109503/1049/CCS|F_at_23_reversed_no_2	m167454/1101/CCS|F	Hypholoma_capnoides_1.full_and_partial.fasta	m109503/1049/CCS|F	Taphrina.full_and_partial.fasta	23	no	0.021484288625023176	394
chimera_m58451/2290/CCS|F_and_m119398/336/CCS|F_at_272_reversed_no_3	m58451/2290/CCS|F	Hypholoma_capnoides_1.full_and_partial.fasta	m119398/336/CCS|F	Trechispora_byssinella_1.full_and_partial.fasta	272	no	0.09081110854970748	336
chimera_m115383/929/CCS|F_and_m111824/1530/CCS|F_at_290_reversed_no_4	m115383/929/CCS|F	Hypholoma_capnoides_1.full_and_partial.fasta	m111824/1530/CCS|F	Cystobasidium.full_and_partial.fasta	290	no	0.03527510785137987	354
chimera_m78310/1675/CCS|F_and_m114187/988/CCS|F_at_386_reversed_no_5	m78310/1675/CCS|F	Hypholoma_capnoides_1.full_and_partial.fasta	m114187/988/CCS|F	Microbotryum.full_and_partial.fasta	386	no	0.04145103737681558	400
chimera_m257426/1191/CCS|F_and_m66946/283/CCS|F_at_168_reversed_no_6	m257426/1191/CCS|F	Hypholoma_capnoides_1.full_and_partial.fasta	m66946/283/CCS|F	Rhizidium.full_and_partial.fasta	168	no	0.0804883073485001	283
chimera_m87830/1592/CCS|F_and_m79073/732/CCS|F_at_45_reversed_no_0	m87830/1592/CCS|F	Anthracocystis.full_and_partial.fasta	m79073/732/CCS|F	Exidia.full_and_partial.fasta	45	no	0.09165898297833439	416
chimera_m141013/653/CCS|F_and_m242186/387/CCS|T_at_174_reversed_no_1	m141013/653/CCS|F	Anthracocystis.full_and_partial.fasta	m242186/387/CCS|T	Devriesia.full_and_partial.fasta	174	no	0.08372551516962518	387
chimera_m71711/1515/CCS|F_and_m220837/368/CCS|F_at_284_reversed_no_2	m71711/1515/CCS|F	Anthracocystis.full_and_partial.fasta	m220837/368/CCS|F	Peniophora_quercina_1.full_and_partial.fasta	284	no	0.031983413015789414	368
chimera_m226881/1001/CCS|F_and_m266456/896/CCS|F_at_255_reversed_no_3	m226881/1001/CCS|F	Anthracocystis.full_and_partial.fasta	m266456/896/CCS|F	Hypochniciellum.full_and_partial.fasta	255	no	0.06156026344368717	414
chimera_m246054/1370/CCS|F_and_m288534/1191/CCS|F_at_24_reversed_no_4	m246054/1370/CCS|F	Anthracocystis.full_and_partial.fasta	m288534/1191/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	24	no	0.05673128889426799	391
chimera_m169373/1477/CCS|F_and_m114751/1479/CCS|F_at_295_reversed_no_5	m169373/1477/CCS|F	Anthracocystis.full_and_partial.fasta	m114751/1479/CCS|F	Vuilleminia.full_and_partial.fasta	295	no	0.07814693933464123	378
chimera_m226848/775/CCS|F_and_m123528/663/CCS|F_at_234_reversed_no_0	m226848/775/CCS|F	Phaeoclavulina.full_and_partial.fasta	m123528/663/CCS|F	Thermomyces.full_and_partial.fasta	234	no	0.07897375122296392	407
chimera_m157861/1236/CCS|F_and_m171083/491/CCS|T_at_320_reversed_no_1	m157861/1236/CCS|F	Phaeoclavulina.full_and_partial.fasta	m171083/491/CCS|T	Cenococcum.full_and_partial.fasta	320	no	0.04235541449355815	393
chimera_m186654/761/CCS|F_and_m64361/314/CCS|F_at_264_reversed_no_2	m186654/761/CCS|F	Phaeoclavulina.full_and_partial.fasta	m64361/314/CCS|F	Ochroconis.full_and_partial.fasta	264	no	0.0035144946682811873	314
chimera_m23402/1396/CCS|F_and_m153601/1587/CCS|F_at_274_reversed_no_3	m23402/1396/CCS|F	Phaeoclavulina.full_and_partial.fasta	m153601/1587/CCS|F	Buckleyzyma.full_and_partial.fasta	274	no	0.030821084715004804	360
chimera_m149527/1283/CCS|F_and_m254587/1125/CCS|F_at_340_reversed_no_4	m149527/1283/CCS|F	Phaeoclavulina.full_and_partial.fasta	m254587/1125/CCS|F	Olpidium.full_and_partial.fasta	340	no	0.020746987237061476	374
chimera_m298668/1427/CCS|F_and_m24089/363/CCS|F_at_268_reversed_no_5	m298668/1427/CCS|F	Phaeoclavulina.full_and_partial.fasta	m24089/363/CCS|F	Rhodotorula_mucilaginosa_1.full_and_partial.fasta	268	no	0.05963469286543733	363
chimera_m64940/664/CCS|F_and_m64361/314/CCS|F_at_136_reversed_no_0	m64940/664/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	m64361/314/CCS|F	Ochroconis.full_and_partial.fasta	136	no	0.08013505693964448	314
chimera_m140482/1141/CCS|F_and_m305756/330/CCS|F_at_60_reversed_no_1	m140482/1141/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	m305756/330/CCS|F	Odontochytrium.full_and_partial.fasta	60	no	0.035067654846566196	330
chimera_m241704/564/CCS|F_and_m80402/271/CCS|F_at_105_reversed_no_2	m241704/564/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	m80402/271/CCS|F	Tausonia.full_and_partial.fasta	105	no	0.09625368589999952	271
chimera_m249798/1582/CCS|F_and_m57734/325/CCS|F_at_212_reversed_no_3	m249798/1582/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	m57734/325/CCS|F	Paxillus.full_and_partial.fasta	212	no	0.04249603694759469	325
chimera_m9402/1173/CCS|F_and_m77633/696/CCS|F_at_193_reversed_no_0	m9402/1173/CCS|F	Mucor.full_and_partial.fasta	m77633/696/CCS|F	Naganishia_diffluens_1.full_and_partial.fasta	193	no	0.09439292611653365	380
chimera_m218707/1256/CCS|F_and_m179746/353/CCS|F_at_279_reversed_no_1	m218707/1256/CCS|F	Mucor.full_and_partial.fasta	m179746/353/CCS|F	Burgoa.full_and_partial.fasta	279	no	0.017571146192757695	353
chimera_m47303/1204/CCS|F_and_m66946/283/CCS|F_at_161_reversed_no_2	m47303/1204/CCS|F	Mucor.full_and_partial.fasta	m66946/283/CCS|F	Rhizidium.full_and_partial.fasta	161	no	0.0028473137776622998	283
chimera_m62339/1393/CCS|F_and_m182497/709/CCS|F_at_342_reversed_yes_0	m62339/1393/CCS|F	Absidia.full_and_partial.fasta	m182497/709/CCS|F	Naganishia_vaughanmartiniae_1.full_and_partial.fasta	342	yes	0.05726557508004854	363
chimera_m289205/1848/CCS|F_and_m137235/511/CCS|F_at_250_reversed_no_1	m289205/1848/CCS|F	Absidia.full_and_partial.fasta	m137235/511/CCS|F	Cystofilobasidium_lari-marini_1.full_and_partial.fasta	250	no	0.09272646942622814	381
chimera_m56438/876/CCS|F_and_m2111/300/CCS|F_at_55_reversed_no_2	m56438/876/CCS|F	Absidia.full_and_partial.fasta	m2111/300/CCS|F	Botryobasidium.full_and_partial.fasta	55	no	0.0059769733488205246	300
chimera_m103421/1589/CCS|F_and_m1379/1080/CCS|F_at_56_reversed_no_3	m103421/1589/CCS|F	Absidia.full_and_partial.fasta	m1379/1080/CCS|F	Rhodosporidiobolus.full_and_partial.fasta	56	no	0.014928662920969657	365
chimera_m277355/1268/CCS|F_and_m376051/1274/CCS|T_at_168_reversed_no_4	m277355/1268/CCS|F	Absidia.full_and_partial.fasta	m376051/1274/CCS|T	Lecidea.full_and_partial.fasta	168	no	0.00617215159805172	382
chimera_m47351/1223/CCS|F_and_m37729/556/CCS|F_at_240_reversed_no_5	m47351/1223/CCS|F	Absidia.full_and_partial.fasta	m37729/556/CCS|F	Phallus.full_and_partial.fasta	240	no	0.08179977919556596	381
chimera_m379290/847/CCS|F_and_m157953/267/CCS|F_at_104_reversed_no_6	m379290/847/CCS|F	Absidia.full_and_partial.fasta	m157953/267/CCS|F	Peniophora_quercina_1.full_and_partial.fasta	104	no	0.052887106084855307	267
chimera_m37513/1334/CCS|F_and_m102758/357/CCS|F_at_156_reversed_no_7	m37513/1334/CCS|F	Absidia.full_and_partial.fasta	m102758/357/CCS|F	Plicaturopsis.full_and_partial.fasta	156	no	0.023288838140616552	357
chimera_m362570/1241/CCS|F_and_m87404/451/CCS|F_at_29_reversed_no_8	m362570/1241/CCS|F	Absidia.full_and_partial.fasta	m87404/451/CCS|F	Symmetrospora_symmetrica_1.full_and_partial.fasta	29	no	0.030936796685506335	365
chimera_m40518/937/CCS|F_and_m152612/319/CCS|F_at_36_reversed_no_0	m40518/937/CCS|F	Leucothecium.full_and_partial.fasta	m152612/319/CCS|F	Circinella.full_and_partial.fasta	36	no	0.0588274777182125	319
chimera_m969/1583/CCS|F_and_m207754/341/CCS|F_at_8_reversed_no_1	m969/1583/CCS|F	Leucothecium.full_and_partial.fasta	m207754/341/CCS|F	Solicoccozyma.full_and_partial.fasta	8	no	0.04499810962871463	341
chimera_m104618/1524/CCS|F_and_m33635/865/CCS|F_at_212_reversed_no_2	m104618/1524/CCS|F	Leucothecium.full_and_partial.fasta	m33635/865/CCS|F	Wallemia.full_and_partial.fasta	212	no	0.06689266509473761	337
chimera_m111026/1793/CCS|F_and_m30801/957/CCS|F_at_28_reversed_yes_0	m111026/1793/CCS|F	Exophiala_xenobiotica_1.full_and_partial.fasta	m30801/957/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	28	yes	0.019444397825699428	346
chimera_m57497/1179/CCS|F_and_m159520/308/CCS|F_at_154_reversed_no_1	m57497/1179/CCS|F	Exophiala_xenobiotica_1.full_and_partial.fasta	m159520/308/CCS|F	Phlebia.full_and_partial.fasta	154	no	0.07972326460675508	308
chimera_m115644/1593/CCS|F_and_m183213/275/CCS|F_at_214_reversed_no_2	m115644/1593/CCS|F	Exophiala_xenobiotica_1.full_and_partial.fasta	m183213/275/CCS|F	Naganishia_vaughanmartiniae_1.full_and_partial.fasta	214	no	0.03565930929272619	275
chimera_m29940/1386/CCS|F_and_m193564/281/CCS|F_at_155_reversed_no_3	m29940/1386/CCS|F	Exophiala_xenobiotica_1.full_and_partial.fasta	m193564/281/CCS|F	Rhizophlyctis.full_and_partial.fasta	155	no	0.05869992315069534	281
chimera_m254217/1065/CCS|F_and_m200013/311/CCS|F_at_62_reversed_no_4	m254217/1065/CCS|F	Exophiala_xenobiotica_1.full_and_partial.fasta	m200013/311/CCS|F	Chrysomyxa_pyrolata_1.full_and_partial.fasta	62	no	0.05260263638413428	311
chimera_m16054/1165/CCS|F_and_m131259/260/CCS|F_at_309_reversed_no_5	m16054/1165/CCS|F	Exophiala_xenobiotica_1.full_and_partial.fasta	m131259/260/CCS|F	Microbotryum.full_and_partial.fasta	309	no	0.07239801814455488	309
chimera_m66487/1343/CCS|F_and_m144946/303/CCS|F_at_306_reversed_no_6	m66487/1343/CCS|F	Exophiala_xenobiotica_1.full_and_partial.fasta	m144946/303/CCS|F	Albatrellus.full_and_partial.fasta	306	no	0.03276486241663781	306
chimera_m191153/1508/CCS|F_and_m157953/267/CCS|F_at_51_reversed_yes_0	m191153/1508/CCS|F	Exophiala_pisciphila_1.full_and_partial.fasta	m157953/267/CCS|F	Peniophora_quercina_1.full_and_partial.fasta	51	yes	0.08930087966641541	267
chimera_m12430/773/CCS|F_and_m14703/354/CCS|F_at_360_reversed_no_1	m12430/773/CCS|F	Exophiala_pisciphila_1.full_and_partial.fasta	m14703/354/CCS|F	Chrysomyxa_pyrolata_1.full_and_partial.fasta	360	no	0.09482157285983972	360
chimera_m120579/969/CCS|F_and_m210961/358/CCS|F_at_300_reversed_no_2	m120579/969/CCS|F	Exophiala_pisciphila_1.full_and_partial.fasta	m210961/358/CCS|F	Fayodia.full_and_partial.fasta	300	no	0.0033476105006674806	358
chimera_m101573/606/CCS|F_and_m372116/319/CCS|F_at_116_reversed_yes_0	m101573/606/CCS|F	Vuilleminia.full_and_partial.fasta	m372116/319/CCS|F	Microbotryum.full_and_partial.fasta	116	yes	0.06997120789914474	319
chimera_m115000/1410/CCS|F_and_m62648/318/CCS|T_at_81_reversed_no_1	m115000/1410/CCS|F	Vuilleminia.full_and_partial.fasta	m62648/318/CCS|T	Devriesia.full_and_partial.fasta	81	no	0.08283891840662898	318
chimera_m207714/1991/CCS|F_and_m104904/1663/CCS|T_at_358_reversed_yes_0	m207714/1991/CCS|F	Globomyces.full_and_partial.fasta	m104904/1663/CCS|T	Cenococcum.full_and_partial.fasta	358	yes	0.06288826907021033	444
chimera_m307605/1204/CCS|F_and_m38909/1098/CCS|F_at_231_reversed_no_1	m307605/1204/CCS|F	Globomyces.full_and_partial.fasta	m38909/1098/CCS|F	Resinicium.full_and_partial.fasta	231	no	0.052617052728330345	391
chimera_m252593/1350/CCS|F_and_m230859/805/CCS|F_at_334_reversed_no_2	m252593/1350/CCS|F	Globomyces.full_and_partial.fasta	m230859/805/CCS|F	Merulicium.full_and_partial.fasta	334	no	0.021941583816738802	456
chimera_m332956/2012/CCS|F_and_m94803/1017/CCS|F_at_212_reversed_no_3	m332956/2012/CCS|F	Globomyces.full_and_partial.fasta	m94803/1017/CCS|F	Devriesia.full_and_partial.fasta	212	no	0.02663432569281976	446
chimera_m40137/1522/CCS|F_and_m114198/671/CCS|F_at_15_reversed_no_4	m40137/1522/CCS|F	Globomyces.full_and_partial.fasta	m114198/671/CCS|F	Rhizopus.full_and_partial.fasta	15	no	0.008670668188098044	441
chimera_m107498/1452/CCS|F_and_m306040/597/CCS|F_at_258_reversed_no_5	m107498/1452/CCS|F	Globomyces.full_and_partial.fasta	m306040/597/CCS|F	Venturia.full_and_partial.fasta	258	no	0.08455402109860659	383
chimera_m247642/1685/CCS|F_and_m212506/492/CCS|F_at_103_reversed_no_6	m247642/1685/CCS|F	Globomyces.full_and_partial.fasta	m212506/492/CCS|F	Hyphodontia.full_and_partial.fasta	103	no	0.048626573814184275	455
chimera_m304553/1449/CCS|F_and_m405653/1092/CCS|F_at_204_reversed_no_7	m304553/1449/CCS|F	Globomyces.full_and_partial.fasta	m405653/1092/CCS|F	Candida.full_and_partial.fasta	204	no	0.09495476974227293	448
chimera_m207799/1384/CCS|F_and_m372116/319/CCS|F_at_272_reversed_no_0	m207799/1384/CCS|F	Peniophora_quercina_1.full_and_partial.fasta	m372116/319/CCS|F	Microbotryum.full_and_partial.fasta	272	no	0.06609426143750435	319
chimera_m15720/1463/CCS|F_and_m223012/297/CCS|F_at_281_reversed_no_1	m15720/1463/CCS|F	Peniophora_quercina_1.full_and_partial.fasta	m223012/297/CCS|F	Xylodon.full_and_partial.fasta	281	no	0.03617864181047169	297
chimera_m40419/1136/CCS|F_and_m48606/774/CCS|F_at_71_reversed_no_2	m40419/1136/CCS|F	Peniophora_quercina_1.full_and_partial.fasta	m48606/774/CCS|F	Cystofilobasidium.full_and_partial.fasta	71	no	0.04777107061922563	357
chimera_m162834/1637/CCS|F_and_m354726/331/CCS|F_at_322_reversed_no_3	m162834/1637/CCS|F	Peniophora_quercina_1.full_and_partial.fasta	m354726/331/CCS|F	Rhizophydium.full_and_partial.fasta	322	no	0.03864163599046453	331
chimera_m257828/793/CCS|F_and_m155061/346/CCS|F_at_343_reversed_yes_0	m257828/793/CCS|F	Exophiala_cancerae_1.full_and_partial.fasta	m155061/346/CCS|F	Umbelopsis_isabellina_1.full_and_partial.fasta	343	yes	0.04671615278932586	346
chimera_m781/1450/CCS|F_and_m5297/305/CCS|F_at_236_reversed_no_1	m781/1450/CCS|F	Exophiala_cancerae_1.full_and_partial.fasta	m5297/305/CCS|F	Chalciporus.full_and_partial.fasta	236	no	0.0909101694371624	305
chimera_m63304/1482/CCS|F_and_m145322/354/CCS|F_at_279_reversed_no_2	m63304/1482/CCS|F	Exophiala_cancerae_1.full_and_partial.fasta	m145322/354/CCS|F	Phellinopsis.full_and_partial.fasta	279	no	0.06815934442778698	354
chimera_m231127/481/CCS|F_and_m184405/310/CCS|F_at_18_reversed_no_3	m231127/481/CCS|F	Exophiala_cancerae_1.full_and_partial.fasta	m184405/310/CCS|F	Olpidium.full_and_partial.fasta	18	no	0.016426770250958345	310
chimera_m42811/1613/CCS|F_and_m165521/1097/CCS|F_at_234_reversed_no_0	m42811/1613/CCS|F	Leccinum_piceinum_1.full_and_partial.fasta	m165521/1097/CCS|F	Arthrinium.full_and_partial.fasta	234	no	0.04185000584054379	539
chimera_m150805/1583/CCS|F_and_m307323/1481/CCS|F_at_613_reversed_no_1	m150805/1583/CCS|F	Leccinum_piceinum_1.full_and_partial.fasta	m307323/1481/CCS|F	Blyttiomyces.full_and_partial.fasta	613	no	0.013403678310782985	613
chimera_m130093/887/CCS|F_and_m121959/886/CCS|F_at_234_reversed_no_2	m130093/887/CCS|F	Leccinum_piceinum_1.full_and_partial.fasta	m121959/886/CCS|F	Trechispora_byssinella_1.full_and_partial.fasta	234	no	0.04387801213472645	541
chimera_m236489/1278/CCS|F_and_m104088/1438/CCS|F_at_35_reversed_no_3	m236489/1278/CCS|F	Leccinum_piceinum_1.full_and_partial.fasta	m104088/1438/CCS|F	Mucor_microsporus_1.full_and_partial.fasta	35	no	0.03355887945979119	586
chimera_m229218/1494/CCS|F_and_m40705/313/CCS|F_at_90_reversed_no_0	m229218/1494/CCS|F	Alnicola.full_and_partial.fasta	m40705/313/CCS|F	Lactarius.full_and_partial.fasta	90	no	0.025657329425306394	313
chimera_m162375/1326/CCS|F_and_m133531/388/CCS|F_at_227_reversed_no_1	m162375/1326/CCS|F	Alnicola.full_and_partial.fasta	m133531/388/CCS|F	Trechispora.full_and_partial.fasta	227	no	0.02333379514117065	388
chimera_m8359/1676/CCS|F_and_m307369/388/CCS|F_at_236_reversed_no_2	m8359/1676/CCS|F	Alnicola.full_and_partial.fasta	m307369/388/CCS|F	Malassezia.full_and_partial.fasta	236	no	0.02233674030081287	388
chimera_m58880/976/CCS|F_and_m195972/607/CCS|F_at_371_reversed_yes_0	m58880/976/CCS|F	Malassezia.full_and_partial.fasta	m195972/607/CCS|F	Galerina.full_and_partial.fasta	371	yes	0.043254607269074055	462
chimera_m11281/1012/CCS|F_and_m184405/310/CCS|F_at_137_reversed_no_1	m11281/1012/CCS|F	Malassezia.full_and_partial.fasta	m184405/310/CCS|F	Olpidium.full_and_partial.fasta	137	no	0.08429338018318257	310
chimera_m136205/1664/CCS|F_and_m213266/569/CCS|F_at_410_reversed_no_2	m136205/1664/CCS|F	Malassezia.full_and_partial.fasta	m213266/569/CCS|F	Coralloidiomyces.full_and_partial.fasta	410	no	0.08147962538006365	472
chimera_m178601/1425/CCS|F_and_m203559/1115/CCS|F_at_36_reversed_no_3	m178601/1425/CCS|F	Malassezia.full_and_partial.fasta	m203559/1115/CCS|F	Cystobasidium_psychroaquaticum_1.full_and_partial.fasta	36	no	0.09731412563003931	493
chimera_m298580/778/CCS|F_and_m101616/454/CCS|F_at_196_reversed_no_0	m298580/778/CCS|F	Scolecobasidium.full_and_partial.fasta	m101616/454/CCS|F	Peniophora.full_and_partial.fasta	196	no	0.024003677818421415	404
chimera_m148723/825/CCS|F_and_m43692/357/CCS|F_at_181_reversed_no_1	m148723/825/CCS|F	Scolecobasidium.full_and_partial.fasta	m43692/357/CCS|F	Rhizoclosmatium.full_and_partial.fasta	181	no	0.06287432129270679	357
chimera_m93914/624/CCS|F_and_m297104/1062/CCS|F_at_221_reversed_no_2	m93914/624/CCS|F	Scolecobasidium.full_and_partial.fasta	m297104/1062/CCS|F	Knufia_epidermidis_1.full_and_partial.fasta	221	no	0.04652545302723749	382
chimera_m218250/1963/CCS|F_and_m282911/1480/CCS|F_at_372_reversed_no_3	m218250/1963/CCS|F	Scolecobasidium.full_and_partial.fasta	m282911/1480/CCS|F	Candida.full_and_partial.fasta	372	no	0.035135904516951005	372
chimera_m238054/1667/CCS|F_and_m135348/697/CCS|F_at_55_reversed_no_4	m238054/1667/CCS|F	Scolecobasidium.full_and_partial.fasta	m135348/697/CCS|F	Rhodotorula_mucilaginosa_1.full_and_partial.fasta	55	no	0.009131490131704612	365
chimera_m145181/1578/CCS|F_and_m408280/1364/CCS|T_at_329_reversed_no_5	m145181/1578/CCS|F	Scolecobasidium.full_and_partial.fasta	m408280/1364/CCS|T	Cenococcum.full_and_partial.fasta	329	no	0.004529769666897443	417
chimera_m120136/1248/CCS|F_and_m60869/1381/CCS|F_at_217_reversed_no_0	m120136/1248/CCS|F	Ustilago_filiformis_1.full_and_partial.fasta	m60869/1381/CCS|F	Thermomyces.full_and_partial.fasta	217	no	0.05987010835898453	435
chimera_m13531/1158/CCS|F_and_m116169/337/CCS|F_at_370_reversed_no_1	m13531/1158/CCS|F	Ustilago_filiformis_1.full_and_partial.fasta	m116169/337/CCS|F	Phlebia.full_and_partial.fasta	370	no	0.003971030487228189	370
